Tenda AX3 缓冲区错误漏洞|CNNVD-202202-218|2022-02-03|2022-02-09| |高危|缓冲区错误|Tenda Ax3是中国腾达（Tenda）公司的一款 Ax1800 千兆端口双频 Wifi 6 无线路由器。 Tenda AX3 v16.03.12.10_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过列表参数造成拒绝服务 (DoS)。|CVE-2022-24158| | | | | | | | 
Google TensorFlow 输入验证错误漏洞|CNNVD-202202-201|2022-02-03|2022-03-10| |中危|输入验证错误|Google TensorFlow是美国谷歌（Google）公司的一套用于机器学习的端到端开源平台。 Tensorflow 存在安全漏洞，该漏洞源于缺少对输入张量形状的验证。|CVE-2022-23567| | | | | | | | 
Cisco Small Business 缓冲区错误漏洞|CNNVD-202202-176|2022-02-03|2022-02-18| |超危|缓冲区错误|Cisco Small Business是美国思科（Cisco）公司的一个交换机。 Cisco Small Business RV Series Routers 存在缓冲区错误漏洞，该漏洞源于授权执行机制不足造成的。攻击者可以通过向受影响的设备提交特定命令来利用这些漏洞。成功的利用可能允许攻击者将权限提升为root并在受影响的系统上执行任意命令。|CVE-2022-20700| | | | | | | | 
Tenda G1 and G3 命令注入漏洞|CNNVD-202202-230|2022-02-03|2022-02-11| |超危|命令注入|Tenda G1 and G3是中国腾达（Tenda）公司的一个路由器。 Tenda G1 and G3 v15.11.0.17(9502)_CN存在命令注入漏洞，该漏洞允许攻击者通过 IPsecLocalNet 和 IPsecRemoteNet 参数执行任意命令。|CVE-2022-24170| | | | | | | | 
Airspan Networks Mmp 加密问题漏洞|CNNVD-202202-194|2022-02-03|2022-02-28| |中危|加密问题|Airspan Networks Mmp是美国Airspan Networks公司的一个用于 Mimosa 固定无线设备的高级独立网络管理软件平台。 Airspan Networks Mmp 存在加密问题漏洞，该漏洞源于受影响的产品在存储密码之前使用MD5算法对密码进行哈希处理，但不会进行加盐哈希处理。经过远程认证的攻击者可利用该漏洞可以破解经过哈希处理的密码。该漏洞允许远程用户危害目标系统。|CVE-2022-21800| | | | | | | | 
Acronis True Image 竞争条件问题漏洞|CNNVD-202202-436|2022-02-04|2022-03-10| |高危|竞争条件问题|Acronis True Image是新加坡安克诺斯（Acronis）的一款著名的数据备份还原软件。该软件可用于创建驱动器和磁盘映像，并在需要干净系统时可以还原镜像。 Acronis True Image存在安全漏洞，该漏洞源于应用程序启动时的竞争条件而导致本地权限提升。|CVE-2022-24114| | | | | | | | 
Google TensorFlow 输入验证错误漏洞|CNNVD-202202-407|2022-02-04|2022-02-16| |中危|输入验证错误|Google TensorFlow是美国谷歌（Google）公司的一套用于机器学习的端到端开源平台。 Tensorflow 存在输入验证错误漏洞，如果攻击者可利用该漏洞创建一个包含足够多元素的张量的操作，OpLevelCostEstimator::CalculateOutputSize 的实现很容易出现整数溢出。|CVE-2022-23576| | | | | | | | 
D-Link Di-7200G 命令注入漏洞|CNNVD-202202-272|2022-02-04|2022-03-01| |超危|命令注入|D-Link Di-7200G是中国友讯（D-Link）公司的一款千兆企业级路由器。 D-Link device DI-7200GV2.E1 v21.04.09E1 存在命令注入漏洞，该漏洞允许攻击者通过url参数执行任意命令。|CVE-2021-46226| | | | | | | | 
Schneider Electric Easergy P3 缓冲区错误漏洞|CNNVD-202202-382|2022-02-04|2022-02-28| |高危|缓冲区错误|Schneider Electric Easergy P3是法国施耐德电气（Schneider Electric）公司的一个易于使用的保护继电器。 Schneider Electric Easergy P3 存在缓冲区错误漏洞，该漏洞源于存在一个不检查输入大小的缓冲区复制漏洞，当特制数据包通过网络发送到设备时，该漏洞可能导致缓冲区溢出，从而导致程序崩溃和任意代码执行。 通过 GOOSE 的保护功能和跳闸功能可能会受到影响。|CVE-2022-22725| | | | | | | | 
Tenda G1 and G3 缓冲区错误漏洞|CNNVD-202202-264|2022-02-04|2022-02-14| |高危|缓冲区错误|Tenda G1 and G3是中国腾达（Tenda）公司的一个路由器。 Tenda G1 and G3 v15.11.0.17(9502)_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过 qvlanName 参数导致拒绝服务 (DoS)。|CVE-2021-45992| | | | | | | | 
Microsoft Edge 代码注入漏洞|CNNVD-202202-236|2022-02-04|2022-02-16| |中危|代码注入|Microsoft Edge是美国微软（Microsoft）公司的一款Windows 10之后版本系统附带的Web浏览器。 Microsoft Edge（基于 Chromium）存在代码注入漏洞，该漏洞源于输入验证不当。远程攻击者可利用该漏洞发送专门设计的请求，并在目标系统上执行任意代码。|CVE-2022-23262| | | | | | | | 
TotoLink A720R 缓冲区错误漏洞|CNNVD-202202-254|2022-02-04|2022-03-24| |超危|缓冲区错误|TotoLink A720R是中国台湾吉翁电子（TotoLink）公司的一款无线路由器。 TOTOLINK A720R v4.1.5cu.470_B20200911 存在缓冲区错误漏洞，该漏洞允许攻击者通过pin参数导致拒绝服务(DoS)。|CVE-2021-45740| | | | | | | | 
Linux kernel 信息泄露漏洞|CNNVD-202202-369|2022-02-04|2022-08-03| |中危|信息泄露|Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在信息泄露漏洞，该漏洞源于在处理内部数据结构时，在 Linux 内核的 eBPF 验证程序中发现了一个漏洞。 内部存储器位置可以返回到用户空间。 有权将 eBPF 代码插入内核的本地攻击者可以使用它来泄漏内部内核内存详细信息，从而破坏针对内核的一些漏洞利用缓解措施。|CVE-2022-0264| | | | | | | | 
strikeentco set 安全漏洞|CNNVD-202202-329|2022-02-04|2022-03-10| |高危|其他|Strikeentco Set是个人开发者的一款可通过set来设置对象中数值的 Npm 代码库。 strikeentco set 1.0.2之前版本存在安全漏洞，该漏洞源于软件代码编写存在问题。它允许攻击者可利用该漏洞导致拒绝服务，并可能导致远程代码执行。|CVE-2021-23497| | | | | | | | 
D-Link Di-7200G 命令注入漏洞|CNNVD-202202-277|2022-02-04|2022-03-01| |超危|命令注入|D-Link Di-7200G是中国友讯（D-Link）公司的一款千兆企业级路由器。 D-Link device DI-7200GV2.E1 v21.04.09E1 存在命令注入漏洞，该漏洞允许攻击者通过路径和时间参数执行任意命令。|CVE-2021-46230| | | | | | | | 
Micro Star International App Player 安全漏洞|CNNVD-202202-303|2022-02-04|2022-07-14| |高危|其他|Micro Star International App Player是中国台湾微星科技（Micro Star）公司的一款 Android 模拟器，可让您直接在 PC 上安装和玩 Google Play 商店中提供的 Android 游戏和应用程序。 Micro Star International App Player 存在安全漏洞，该漏洞源于驱动程序多个组件中存在权限提升(LPE/EoP)漏洞。所有漏洞都是通过发送特定的 IOCTL 请求触发的。|CVE-2021-44900| | | | | | | | 
jpress 安全漏洞|CNNVD-202202-337|2022-02-04|2022-03-10| |高危|其他|Jpress是Jpress团队的一套使用Java语言开发的博客平台。 jpress 存在安全漏洞，该漏洞源于 jpress v4.2.0 的 HelloWorldAddonController.java 中的远程代码执行 (RCE) 漏洞允许攻击者通过特制的 JAR 包执行任意代码。|CVE-2022-23330| | | | | | | | 
Wire 安全漏洞|CNNVD-202202-429|2022-02-04|2022-03-10| |低危|其他|Wire是个人开发者的一款聊天软件。该软件支持 Web、WindowsiOS、Android、OS X 平台，有群组功能，可以语音通话，发送照片以及其独创性的打招呼方式 PING。 Wire webapp 存在安全漏洞，该漏洞源于没有可靠地从Wire Webapp的本地聊天历史中删除0个过期的临时消息，临时消息和资产仍然可以通过本地搜索功能访问。任何在聊天视图中查看这些消息的尝试都会触发删除。|CVE-2022-23605| | | | | | | | 
Tenda Ax3 缓冲区错误漏洞|CNNVD-202202-295|2022-02-04|2022-02-17| |高危|缓冲区错误|Tenda Ax3是中国腾达（Tenda）公司的一款 Ax1800 千兆端口双频 Wifi 6 无线路由器。 Tenda AX3 v16.03.12.10_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过 wpapsk_crypto 参数造成拒绝服务 (DoS)。|CVE-2022-24149| | | | | | | | 
Acronis 多款产品安全漏洞|CNNVD-202202-363|2022-02-04|2022-08-10| |高危|其他|Acronis Cyber​​ Protect等都是新加坡安克诺斯（Acronis）的产品。Acronis Cyber​​ Protect是一款网络保护产品。Acronis True Image是一款著名的数据备份还原软件。Acronis Agent是一个代理软件。 Acronis 多款产品存在安全漏洞，该漏洞源于不适当的访问控制检查，攻击者可以通过命名管道进行本地权限升级。|CVE-2021-44204| | | | | | | | 
WordPress plugin 跨站脚本漏洞|CNNVD-202202-372|2022-02-04|2022-02-28| |中危|跨站脚本|WordPress是Wordpress基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是WordPress开源的一个应用插件。 WordPress Fotobook 插件存在跨站脚本漏洞，该漏洞源于转译不足和使用options-fotobook.php文件中的$ SERVER[PHP SELF]，它允许攻击者可利用该漏洞将任意web脚本注入到页面中。|CVE-2022-0380| | | | | | | | 
WordPress plugin 跨站脚本漏洞|CNNVD-202202-434|2022-02-04|2022-03-05| |中危|跨站脚本|WordPress plugin是WordPress开源的一个应用插件。 WordPress plugin 存在跨站脚本漏洞，该漏洞源于 Yasr – Yet Another Stars Rating 插件在参数 source 处易受攻击。|CVE-2022-23980| | | | | | | | 
Codex 跨站脚本漏洞|CNNVD-202202-317|2022-02-04|2022-02-14| |中危|跨站脚本|Codex是美国Josh Vickery个人开发者的一个面向程序员和计算机科学专业的免费笔记软件。 Codex 1.4.0之前版本存在跨站脚本漏洞，该漏洞源于软件中Notebook/Page的名称字段缺少有效的过滤与转义，允许恶意用户使用精心编写的json文件执行任意代码。|CVE-2021-43635| | | | | | | | 
D-Link Di-7200G 命令注入漏洞|CNNVD-202202-276|2022-02-04|2022-03-01| |超危|命令注入|D-Link Di-7200G是中国友讯（D-Link）公司的一款千兆企业级路由器。 D-Link device DI-7200GV2.E1 v21.04.09E1 存在命令注入漏洞，该漏洞允许攻击者通过name参数执行任意命令。|CVE-2021-46229| | | | | | | | 
Tenda G1 and G3 缓冲区错误漏洞|CNNVD-202202-263|2022-02-04|2022-02-14| |高危|缓冲区错误|Tenda G1 and G3是中国腾达（Tenda）公司的一个路由器。 Tenda G1 and G3 v15.11.0.17(9502)_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过 vpnUsers 参数导致拒绝服务 (DoS)。|CVE-2021-45991| | | | | | | | 
D-Link Dir-823-Pro 命令注入漏洞|CNNVD-202202-285|2022-02-04|2022-03-01| |超危|命令注入|D-Link Dir-823-Pro是中国友讯（D-Link）公司的一款双频智能无线路由器。 D-Link device D-Link DIR-823-Pro v1.0.2 存在命令注入漏洞，该漏洞允许攻击者通过站点访问启用参数执行任意命令。|CVE-2021-46455| | | | | | | | 
Micro Star MSI True Color 安全漏洞|CNNVD-202202-304|2022-02-04|2022-07-14| |高危|其他|Micro Star MSI True Color是中国台湾微星科技（Micro Star）公司的一款颜色校准应用程序。 Micro Star MSI True Color 存在安全漏洞，该漏洞源于驱动程序多个组件中存在权限提升(LPE/EoP)漏洞。所有漏洞都是通过发送特定的 IOCTL 请求触发的。|CVE-2021-44901| | | | | | | | 
ABB OPCServer for AC800M 安全漏洞|CNNVD-202202-349|2022-02-04|2022-03-17| |高危|其他|ABB OPCServer for AC800M是瑞士ABB公司的一款适用于AC800M的OPC（OLE for Process Control）服务器。 ABB OPCServer for AC800M 存在安全漏洞，该漏洞源于软件存在关键资源权限分配错误，允许攻击者可利用该漏洞在运行AC800M OPC Server的节点上执行任意代码。|CVE-2021-22284| | | | | | | | 
Google TensorFlow 代码问题漏洞|CNNVD-202202-422|2022-02-04|2022-02-17| |中危|代码问题|Google TensorFlow是美国谷歌（Google）公司的一套用于机器学习的端到端开源平台。 Tensorflow 存在代码问题漏洞，该漏洞源于TensorFlow的格斗器组件可以触发空指针解引用。|CVE-2022-23589| | | | | | | | 
Tenda G1 and G3 缓冲区错误漏洞|CNNVD-202202-266|2022-02-04|2022-02-14| |高危|缓冲区错误|Tenda G1 and G3是中国腾达（Tenda）公司的一个路由器。 Tenda G1 and G3 v15.11.0.17(9502)_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过 delDhcpIndex 参数导致拒绝服务 (DoS)。|CVE-2021-45994| | | | | | | | 
Google TensorFlow 代码问题漏洞|CNNVD-202202-400|2022-02-04|2022-02-28| |中危|代码问题|Google TensorFlow是美国谷歌（Google）公司的一套用于机器学习的端到端开源平台。 Tensorflow 存在代码问题漏洞，该漏洞源于当从protobuf解码一个张量时，如果某些操作的某些可变参数的属性从protobuf中丢失，TensorFlow可能会做一个空解引用。|CVE-2022-23570| | | | | | | | 
GPAC 代码问题漏洞|CNNVD-202202-327|2022-02-04|2022-03-10| |中危|代码问题|GPAC是一款开源的多媒体框架。 gpac 存在安全漏洞，该漏洞源于 /box_code_base.c 中的 xtra_box_write 函数在 GPAC 1.1.0 中存在一个空指针取消引用漏洞，这会导致拒绝服务。|CVE-2022-24249| | | | | | | | 
Servisnet Tessa 安全漏洞|CNNVD-202202-381|2022-02-04|2022-03-10| |超危|授权问题|Servisnet Tessa是土耳其Servisnet公司的一个网络应用程序。 Servisnet Tessa 0.0.2 版本存在授权问题漏洞，该漏洞源于Authorization HTTP头缺少有效的验证。攻击者可利用该漏洞可以通过对Authorization HTTP头的操作添加一个新的sysadmin用户。|CVE-2022-22831| | | | | | | | 
CA Harvest Software Change Manager 安全漏洞|CNNVD-202202-380|2022-02-04|2022-03-10| |高危|其他|CA Harvest Software Change Manager是美国CA公司的一款用于源代码和其他软件的配置管理（修订控制、SCM 等）的软件工具。 CA Harvest Software Change Manager 13.0.3、13.0.4、14.0.0和14.0.1版本存在安全漏洞，该漏洞源于输入验证不足，可能允许特权用户执行任意代码或命令。|CVE-2022-22689| | | | | | | | 
Google TensorFlow 代码问题漏洞|CNNVD-202202-428|2022-02-04|2022-02-18| |中危|代码问题|Google TensorFlow是美国谷歌（Google）公司的一套用于机器学习的端到端开源平台。 Tensorflow 存在代码问题漏洞，该漏洞源于当构建XLA编译缓存时，如果使用默认设置，TensorFlow会触发空指针解引用。|CVE-2022-23595| | | | | | | | 
GitLab Enterprise Edition 代码问题漏洞|CNNVD-202202-357|2022-02-04|2022-04-13| |高危|代码问题|GitLab Enterprise Edition是一套内容管理系统。 GitLab Enterprise Edition 和 Gitlab Community Edition 存在代码问题漏洞，该漏洞源于Irker IRC网关集成中的DNS重新绑定问题。远程攻击者可利用该漏洞可以发送一个特别制作的HTTP请求，并欺骗应用程序向任意系统发起请求。远程攻击者可利用该漏洞执行SSRF攻击。|CVE-2022-0425| | | | | | | | 
Tenda Ax3 缓冲区错误漏洞|CNNVD-202202-293|2022-02-04|2022-02-17| |高危|缓冲区错误|Tenda Ax3是中国腾达（Tenda）公司的一款 Ax1800 千兆端口双频 Wifi 6 无线路由器。 Tenda AX3 v16.03.12.10_CN存在缓冲区错误漏洞，该漏洞允许攻击者通过 wanMTU、wanSpeed、cloneType、mac 和 serviceName 参数造成拒绝服务 (DoS)。|CVE-2022-24147| | | | | | | | 
